gene	score	num_trans_edges	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G393337	0.16331966235483228	132862	1.9288748554860433	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G003769	0.1632907810338662	132862	1.9285341465476011	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G448001	0.16315282414780086	132862	1.9269066882932735	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM5G802971	0.15890113440994988	132862	1.8767500940408652	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G154958	0.15870357634526794	132862	1.874419528947338	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G310368	0.15791386120627154	132862	1.865103368962991	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G119691	0.15778432227377281	132862	1.863575216139565	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G042756	0.1576314185132682	132862	1.8617714316801715	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G346982	0.15721933883784375	132862	1.8569101848925884	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G112594	0.15693888386370838	132862	1.8536016964536162	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G121070	0.15573351235234936	132862	1.8393820958838893	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G006429	0.15452113629150097	132862	1.8250798636151628	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G165991	0.15431169275835258	132862	1.8226090872983038	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G368838	0.1537270276573512	132862	1.8157118741777405	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G317262	0.15317507716494438	132862	1.809200590758208	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G167463	0.15218379529970052	132862	1.7975065760557294	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G170516	0.1504106734047454	132862	1.776589302941093	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G350205	0.14992479553730995	132862	1.770857469116007	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G436593	0.14976720933630627	132862	1.7689984465553639	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
GRMZM2G366373	0.14951675935892514	132862	1.7660439229022857	0.217265306122449	98.0	21.292	-0.00018779964304869144	0.08476831015389015	ZmRoot	ZmWallace	100 Kernel weight	10000	5	918	695	0.0	1000	density	strongest
