gene	local	global	score	fitted	zscore	fdr	num_real	num_random	bs_mean	bs_std	COB	Ontology	Term	WindowSize	FlankLimit	TermLoci	TermCollapsedLoci	TermPValue	NumBootstraps	Method	SNP2Gene
GRMZM2G032218	24	349	-7.224005955288501	31.2240059552885	-1.9212948544356372						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G048806	6	148	-7.241125734620912	13.241125734620912	-1.9258463118344828						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G371944	15	249	-7.277299377841938	22.27729937784194	-1.9354634215462796						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G166297	30	417	-7.30776642795216	37.30776642795216	-1.943563378791794						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G123540	14	239	-7.3826287200972835	21.382628720097284	-1.9634662365835065						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G025860	25	363	-7.476544876131015	32.476544876131015	-1.9884347466881678						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G414660	21	319	-7.539993982054533	28.539993982054533	-2.005303299547317						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G109352	77	945	-7.546377156870008	84.54637715687001	-2.0070003277436452						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G333623	19	297	-7.571718535016288	26.571718535016288	-2.01373757597689						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G104268	37	499	-7.644065821458341	44.64406582145834	-2.0329717954004836						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G020814	5	143	-7.793790405748583	12.793790405748583	-2.072777510983907						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G057450	35	479	-7.854724505969031	42.85472450596903	-2.0889774254749374						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G079013	60	759	-7.905502922819409	67.90550292281941	-2.1024773542174637						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
GRMZM2G173542	31	437	-8.097107743441477	39.09710774344148	-2.1534173319789645						ZmPAN	ZmIonome	Co59	20000	5	3398	2328	0.028	1000	locality	strongest
